onset	duration	trial_type
0.0	30.015	left
30.015	31.972	rest
61.987	30.015	right
92.002	31.972	rest
123.974	30.015	bimanual
153.989	31.988	rest
185.977	30.016	bimanual
215.993	31.955	rest
247.948	30.015	left
277.963	31.972	rest
309.935	30.015	right
339.95	31.972	rest
371.922	30.015	bimanual
401.937	31.988	rest
433.925	30.016	left
463.941	31.955	rest
495.896	30.015	right
525.911	31.988	rest
557.899	30.016	bimanual
587.915	31.955	rest
619.87	30.015	right
649.885	31.988	rest
681.873	30.016	left
711.889	8.111	rest
